year,context,cluster
2,akp hükûmeti işine göre bir suç tanımlaması yapıyor işine gelirse suç yoktur işine gelmezse suç vardır o dönem itibarıyla demokratik toplum,18
2,bir suç tanımlaması yapıyor işine gelirse suç yoktur işine gelmezse suç vardır o dönem itibarıyla demokratik toplum kongresi kriminal bir örgüt,18
2,edemediniz uğur kaymaz ın heykelini parkını ortadan kaldırdınız yani birçok suç işlediniz günah işlediniz kürt halkına karşı günahkârsınız suçlusunuz mikrofon otomatik,17
2,tutuklandı ki kendilerine bir fotoğraf gösterilip işte halay çekmişsin bu suç olarak gösterildi parti yöneticileriyle telefonda görüşmüş örgüt konuşması gibi gösterilerek,19
2,düzenlemeler getirildi haber verme sınırlarını aşmayan eleştiri çerçevesinde olan ifadelerin suç oluşturmayacağı evrensel ilkesi bir kez daha tahkim edildi yine ifade,20
2,hayalî ihale düzenlemek ihaleye fesat karıştırmak usulsüz işlem yapmak gibi suç iddialarıyla görevden alındılar şimdi mardin valisi olan ve iki dönem,17
2,alınıyorum hdp sıralarından alkışlar şimdi şöyle bir gerçeklik yok bakın suç örgütü yönetiyorsanız böyle yönetirsiniz bu nasıl bir mesajdır biliyor musunuz,14
2,musunuz baba filminde adamın atının kafasını kesip yatağına koyuyor ya suç örgütü böyle çalışır canan kaftancıoğlu na 23 haziranda ceza verir,14
2,demiyoruz başörtüsü diyoruz başörtüsünü böylesine aşağılayan ve aslında hukuken de suç olan ayrımcılık yapan bu bir nefret suçudur aynı zamanda bunu,14
2,konu yargıya taşınırsa bunların her biri birer suçtur bu kadar suç unsuru içeren bir konuşmaya elbette bizim tahammül etmemiz mümkün olamaz,18
2,ve beni kürsüde konuşturmayarak da ifade özgürlüğümü de engellemişlerdir asıl suç budur bence burada suç işlenmedi tam tersine mikrofon otomatik cihaz,17
2,da ifade özgürlüğümü de engellemişlerdir asıl suç budur bence burada suç işlenmedi tam tersine mikrofon otomatik cihaz tarafından kapatıldı ravza kavakci,17
2,çok iyi biliyoruz ama içe döndüğünüzde eş başkanlığı eşit temsiliyeti suç ilan ediyorsunuz eş başkanlık ve eşit temsiliyet 2014 ten beri,24
2,ten beri aslında yerel yönetimlerde uygulanan bir sistem ama nedense suç olduğunu yeni keşfettiniz i şin aslı belediyelere çöreklenmek istiyorsunuz belediyeleri,20
2,eski eşi hakkında tam 23 kez ya tam 23 kez suç duyurusunda bulundu ve korunmadı birçok suç duyurusu delil yetersizliğinden takipsizlikle,20
2,ya tam 23 kez suç duyurusunda bulundu ve korunmadı birçok suç duyurusu delil yetersizliğinden takipsizlikle sonuçlandı 5 dava açıldı sadece bu,20
2,cezamız seyrettiğiniz şiddet tecavüzler cezasız katiller şüpheli ölümler kadın cinayetleri suç bende değil her neredeysem her ne giydiysem suç bende değil,0
2,kadın cinayetleri suç bende değil her neredeysem her ne giydiysem suç bende değil suç bende değil her neredeysem ne içtiysem suç,0
2,bende değil her neredeysem her ne giydiysem suç bende değil suç bende değil her neredeysem ne içtiysem suç bende değil suç,1
2,suç bende değil suç bende değil her neredeysem ne içtiysem suç bende değil suç sizde polisler hâkimler devlet ve başkan direnen,1
2,suç bende değil her neredeysem ne içtiysem suç bende değil suç sizde polisler hâkimler devlet ve başkan direnen kadınlar dünyada her,0
2,canı baklava çeken çocuklar için mi geçerlidir cumhurbaşkanının bakanların milletvekillerinin suç işleme kanunları çiğneme özgürlüğü mü vardır başkan sayın güzel 525,17
2,devam edecek misiniz sayın aile bakanına eskişehir de 23 kez suç duyurusunda bulunmasına rağmen eski eşi tarafından katledilen ayşe tuba arslan,3
2,akaryakıtını kullanmaya ne kadar daha devam edeceğiz bu konuda bütün suç vergilere atılmaktadır fakat vergileri de düzenleyen sizlersiniz bütçenin hayırlı olmasını,20
2,iyi bir iş yapmış olacağınızın çok önemli delili aslında bir suç duyurusu bakın 95 sayfa içinde 20 adet bulgu var her,18
2,sonra da bir kararnameyle de püf demişsiniz hepsini silmişsiniz burada suç işleniyor hem de çok büyük bir suç işleniyor şimdi buradaki,17
2,hepsini silmişsiniz burada suç işleniyor hem de çok büyük bir suç işleniyor şimdi buradaki tabloda yazmış bu kanuna göre sizlerin en,17
2,kincisi ayşe tuba arslan 2 çocuk annesiydi hakkında 23 kez suç duyurusunda bulunduğu eski eşi tarafından sokak ortasında saldırıya uğradı cebinden,3
2,annesinin cezası nedeniyle orada bulunuyor kimi ise kendi karıştığı bir suç nedeniyle türkiye de 12 18 yaş aralığında 3 100 çocuk,20
2,hafızalarımızın algılayabildiği bir nedensel içeriği ne yazık ki bulunmamaktadır bu suç makinelerine psikopat teşhisini koyarak zihindeki sorulara ancak cevap verebiliyoruz bizler,24
2,de bu kararlara uyar uymayanlar yasaya karşı gelmiş olur ve suç işlemiş olur bunu özellikle belirtmek istiyorum karantina uygulaması gözlem uygulaması,17
2,gerekli bir durumdur burada kişi ayrımı yapmamak lazım bunu ayırmak suç işlemektir toplum sağlığını riske atmaktır şimdi bir bulaşıcı hastalık vakası,17
2,değil toplum açısından da bir zorunluluktur ve buna uymayan da suç işlemiş olur yasalara aykırı davranmış olur bunun da gereği yapılmalıdır,17
2,uzaklaştırılmak isteniyor vefa başkan usulsüzlüğü tespit ediyor ve cumhuriyet savcılığına suç duyurusunda bulunuyor sonuç hırsızı yakalayan görevden alınıyor yalova nın benzerinin,20
2,eleştirseniz de eleştirmeseniz de bir hukuk devleti bakınız herhangi bir suç işleyen kişinin büyükelçi atanması imkânı olmaz teknik olarak olmaz kaldı,18
2,teşebbüs 4 kasten yaralama 3 tehdit ve silahlı tehdit 2 suç eşyasının satın alınması 1 fuhşa teşvik 1 genel güvenliğin kasten,4
2,onunla ilgili bir cevap alamadım sabah kendisini yakmak isteyen kişinin suç dosyasından bahsetti daha önce intihara teşebbüs etmiş bir vatandaş olduğundan,18
2,onun tekrar intihar etmeyeceğine dair bir işaret değil eğer bir suç arıyorsanız bakın suçlu vatandaşların intihar etmelerini yasaklayacaksak başka bir şeyi,18
2,bu mesele konuşulmaya başladığından beri ilk etapta kalkıp bu vatandaşın suç dosyasını bize anlattınız yani bu adam intihar etmeye kalkıyor ama,20
2,özkan denizli sabahki olayla ilgili lütfü türkkan kocaeli suçluysa geçmişte suç işlediyse intihar etmesinde bir mesele yok yani intihar edebilir niye,17
2,intihar etmesinde bir mesele yok yani intihar edebilir niye geçmişte suç işledi çünkü bu intiharında bir beis yok cahi t özkan,17
2,ve meşrulaştırmak asla doğru değildir ve bunun dışarıda da tekrarlanıp suç olmaması kabul edilemez o anlamda 83 üncü maddenin birinci fıkrasına,20
2,milliyetçi hareket partisi ve ülkücü kuruluşlar davası nın iddianamesine baktığınızda suç maddeniz kapsam dışında örneğin adaletle yönetimini hep takdir ettiğimiz celal,20
2,kuruma da ayrıca teşekkür ediyorum bir diğer söyleyeceğim şey bir suç ithamıyla karşı karşıyayız bizlerle ilgili olarak sağlık bakanlığımızla ilgili olarak,18
2,karşı karşıyayız bizlerle ilgili olarak sağlık bakanlığımızla ilgili olarak bir suç uyduruluyor deniyor ki sahte rakamlarla ölçülmeyen rakamlarla sahte testlerle farklı,18
2,rakamlarla sahte testlerle farklı bir tablo inşa ediliyor yani bir suç isnadı var suç uyduruluyor sağlık gibi bir konuda yolun başında,18
2,farklı bir tablo inşa ediliyor yani bir suç isnadı var suç uyduruluyor sağlık gibi bir konuda yolun başında bakıyorum çok güzel,18
2,teşekkür ederim sayın başkan biz burada bunu söylerken yeni bir suç ihdas etmiyoruz kimseyi de suçlamıyoruz ama dünya sağlık örgütünün ve,18
2,cumhuriyet başsavcılığı bu konuyla ilgili kamuoyuna açıklama yapmıştır başından itibaren suç duyurusunda bulunmuş ve siber suçlarla ilgili emniyetin gerekli birimleri derhâl,18
2,dris baluken hiç kimseye talimat vermedi i dris baluken konusu suç olan hiçbir fiil işlemedi ali özkaya afyonkarahisar o sizin kanaatiniz,17
2,milletvekilleri bilir bizim kürsüden buradan yaptığımız konuşmalar dava dosyasına asla suç olarak giremez başkan peki kayıtlara girmiştir sali h cora trabzon,18
2,olmaz meral daniş beştaş siirt kendi meslektaşlarını kendi mevkidaşlarını suçlayarak suç duyurusunda bulunuyor başkan sayın beştaş kayıtlara girmiştir bence anlaşılmıştır konu,20
2,32 belediye eş başkanımızla ilgili söylüyorum belediye faaliyetleri nedeniyle bir suç işlememişlerdir ve dosyalarında hiçbirinin dosyasında da böyle bir iddia yoktur,14
2,edeceğiz kürtçe eğitimin engellenmesi kursların açılmasının dil öğrenmenin ve öğretmenin suç olmadığını her seferinde söylemeye devam edeceğiz bu da ne kadar,20
2,diye ve bunun sonunda çevirinin yanlış yapıldığına aslında orada bir suç unsuru olmadığına afişte işlenmiş bir suçun veya suçlunun övülmesi kamu,17
2,bir hak arama yöntemi oluyor kaldı ki mahkeme böyle bir suç yok demiyor ki engi n altay i stanbul ergenekon da,14
2,muş i stanbul somut delilden dolayı beraat kararı vermiş bu suç işlenmiş gözlerimizin önünde belediye otobüsleri yakılmış bakın ağzımıza alınamayacak ifadeler,20
2,muş i stanbul sayın başkan mahkemenin verdiği karar böyle bir suç işlenmedi demiyor burada somut delil bulamadığı için berat kararı vermiştir,17
2,rağmen savcılığın başlattığı soruşturmada bugüne kadar hiçbir ilerleme kaydedilmediği gibi suç delilleri her gün karartılmaya ve işlenen suç örtbas edilmeye devam,15
2,ilerleme kaydedilmediği gibi suç delilleri her gün karartılmaya ve işlenen suç örtbas edilmeye devam ediliyor şeklinde adalet bakanımız sayın abdulhamit gül,15
2,mekânına bir saldırı oldu 8 ağustos 1938 de herhangi bir suç istinadına sorgulama ve yargılamaya muhatap olmadıkları hâlde köylerinden tarlalarından evlerinden,18
2,edilmektedir söz konusu iddialar için belediye meclis üyeleri cumhuriyet savcılığına suç duyurusunda bulunmuşlardır devletin milletin çıkarları doğrultusunda kararlar almak için i,20
2,sona ermedi bugün de bu gelenek devam ediyor ve gazeteciliğin suç olmadığını söyleyerek özgür basın geleneği sürdürülüyor 3 aralık dünya engelliler,21
2,fırlamış gitmiş markete ne bulduysa alıyor tabii o gidenlere kimse suç bulmasın bakın beğenmediğimiz kötü örnek i talya 10 martta ilan,20
2,sayın özel özgür özel manisa bitiriyorum bitiriyorum eczacılıkla ilgili bir suç işleyen eczacılığın meslek kurallarının yönetildiği yerde görev yapamaz ya bu,20
2,insanlığa karşı bir suçtur ve cezasını er geç alacaktır bu suç ve bunun hesabını lahey de mutlaka içeride olmasa da vereceksiniz,24
2,kişilerdir bu kişiler zaten açık cezaevinde kalıyor olmaları sebebiyle hiçbir suç ayrımı gözetilmeksizin üç ayda toplamda yedi gün izin kullanan kişilerdir,15
2,olarak kanunen izin hakkını kullananlarla ilgili bugüne kadar herhangi bir suç ayrımı yapılmamış ki açık cezaevine çıkma hakkına sahip olmuş iyi,20
2,devleti bir hukuk devletidir ve herkes hukuk önünde eşittir kim suç işlerse karşılığını görür di rayet di lan taşdemi r ağrı,18
2,seçilen belediye başkanları vardı görevden alınmışlardı diye onlar sorulduğunda bazı suç unsurları bulunduğunu ifade ediyor doğru bir mahkeme süreci olduğundan bahsediyor,20
2,bunun için o dostluk grubuna girdim dostluk grubu üyesi olmak suç mu mikrofon otomatik cihaz tarafından kapatıldı başkan teşekkür ediyorum efendim,20
2,çöpe mi atılmıştır yapılan işlemler hukuksuz ise ilgililer hakkında neden suç duyurusunda bulunulamamıştır teşekkür ederim başkan ramazan kaşlı buyurun,23
2,ve atatürk posteri konusunda hassasiyeti olan öğretmenin bayrak asmayanı göstermesi suç mu ama geldiğimiz noktaya bakıyoruz ki ünlü yazarımız şairimiz mithat,20
2,kayyum dönemine ait 2017 2018 ve 2019 la ilgili yaptıkları suç duyurularına işaret etmiştir ve 2017 de yanlış hatırlamıyorsam rakamı 31,20
2,duyurularına işaret etmiştir ve 2017 de yanlış hatırlamıyorsam rakamı 31 suç duyurusu yapıldığını ve bunların kayyum dönemine ait olduğunu açıklamıştır sorulan,20
2,ak parti sıralarından alkışlar yani böyle bir şey varsa birinin suç işlediğini öğrenmişseniz birinin kanunlara aykırı bir şekilde davrandığını öğrenmişseniz eğer,14
2,demiyorum ama gidersiniz en temel vatandaşlık görevi olarak cumhuriyet savcılığına suç duyurusunda bulunursunuz bu en temel vatandaşlık görevidir ama anladığım kadarıyla,20
2,tartışma bence olmaz şimdi değerli arkadaşlar bana göre en büyük suç halka yalan söylemektir halka yalan söylemek en büyük suçtur ve,23
2,ilkeye riayet edilmektedir nuran i mi r şırnak en büyük suç işleyen sizlersiniz cumhurbaşkani yardimcisi fuat oktay devamla anayasa nın 125,23
2,yurtdişina yapilan transferler 3 805 000 39 00 kaç org suç müc dai resi başkanliği 113 409 000 03 kamu düzeni,5
2,millet meclisi sıra sayısı 129 130 93 652 cinsel saldırı suç ve karar sayıları türkiye büyük millet meclisi sıra sayısı 129,23
2,türkiye büyük millet meclisi sıra sayısı 129 130 94 653 suç atlası i llere göre en çok i şlenen suçları gösterir,23
2,cihaz tarafından kapatıldı başkan devam edelim özlem zengi n tokat suç işleme ihtimaline binaen değil zaten suç işleniyor zaten o konserde,17
2,özlem zengi n tokat suç işleme ihtimaline binaen değil zaten suç işleniyor zaten o konserde siz görmüyorsunuz terör propagandası yapılıyor ben,17
2,grevini ve ölüm orucunu insan bedenine karşı da işlenen bir suç olduğu için doğru bir eylem biçimi olarak hiçbir zaman görmedik,18
2,2020 de bir konser verilirse o konseri izleyenlerin bir kısmı suç işleyeceklermiş vehmiyle konser iptalini savunmak çağdaş demokraside olmaz sizin böyle,14
2,sizin böyle bir önleyici hizmetiniz önleyici çabanız olamaz konser yapılır suç varsa o konuda ilgili merciler görevini yaparlar mikrofon otomatik cihaz,14
2,tamamlayın kapatalım bu konuyu artık özgür özel manisa sayın başkan suç şahsidir suç işlendikten sonra oluşur işlenmeden önce öngörülüp engel olunmaya,17
2,bu konuyu artık özgür özel manisa sayın başkan suç şahsidir suç işlendikten sonra oluşur işlenmeden önce öngörülüp engel olunmaya çalışılması demokratik,17
2,işlenmeden önce öngörülüp engel olunmaya çalışılması demokratik devlet aklı değildir suç şahsidir sazın sözün hayatının baharındaki helin in olamaz helin i,17
2,başkanım çok kısa olarak şimdi şunu ifade etmek istiyorum elbette suç şahsidir fakat bu konserlerde yapılan şeyin hiç kimse suç olmadığını,20
2,elbette suç şahsidir fakat bu konserlerde yapılan şeyin hiç kimse suç olmadığını söyleyemez ben şu ana kadar mevcut olan yapılanları söylüyorum,20
2,ortaya koyan bizatihi kendisidir herkes kendi eyleminden mesuldür başkalarına kimse suç atmasın teşekkür ederim ak parti sıralarından alkışlar başkan değerli milletvekilleri,20
2,şimdi infaz adaleti dediğimiz mesele tam da burada ortaya çıkıyor suç ve ceza arasındaki ilişki ile infazın çektirilmesine ilişkin yöntemleri 224,20
2,hüküm kısmında cezaevinde kalma süreleri düzenleniyor devlet yasa koyucu farklı suç türlerine karşı farklı infaz rejimlerine farklı infaz sürelerini getirme hakkına,20
2,ve uygarlık düzeyi sosyal ve ekonomik yaşantısıyla ilgisi olması nedeniyle suç ve suçlularla mücadele amacıyla ceza ceza muhakemesi ve ceza infaz,20
2,ve yargılamaya ilişkin olarak hangi yöntemlerin uygulanacağı toplumda hangi eylemlerin suç sayılacağı suç sayıldıkları takdirde hangi çeşit ve ölçüde ceza yaptırımlarıyla,6
2,ilişkin olarak hangi yöntemlerin uygulanacağı toplumda hangi eylemlerin suç sayılacağı suç sayıldıkları takdirde hangi çeşit ve ölçüde ceza yaptırımlarıyla karşılanmaları gerektiği,6
2,önce söylediğiniz genel aftır özel af ise cezayı ortadan kaldıran suç sabit ama af düzenlemesidir türk ceza kanunu nun 65 inci,23
2,getirilen teklifte 1 2 2 3 3 4 gibi oranlarda suç tiplerine göre infazı ortadan kaldıran uygulamalar vardır bunun bir özel,18
2,boşaltılmasını ve uygun adli kontrol ve denetimli serbestlik yöntemleriyle bazı suç tipleri açısından önlem alınmasını söylemiş bir partinin grup başkan vekiliyim,18
2,mağdur bana anlattı il örgütümüze gitti basına açıklama yaptı ve suç duyurusunu da yapıyor takdir edersiniz ki hiçbir yurttaş ben kaçırıldım,20
2,yani bir kadının eşi çoluk çocuğu var gidip böyle bir suç duyurusunda bulunmasında ya da basına böyle bir açıklama yapmasında hiçbir,14
2,hazırdır tarif etmeye hazırdır robot resimler çizilebilir karşı taraf zaten suç işleyenler suç işleyenler gelip ben suç işledim diyemez her taraf,7
2,etmeye hazırdır robot resimler çizilebilir karşı taraf zaten suç işleyenler suç işleyenler gelip ben suç işledim diyemez her taraf mobese kameralarıyla,7
2,çizilebilir karşı taraf zaten suç işleyenler suç işleyenler gelip ben suç işledim diyemez her taraf mobese kameralarıyla dolu bu sokakların mobese,17
2,akçay manisa türk polisinin başta terör ve bölücülük olmak üzere suç ve suçluyla yürüttüğü mücadele tüm dünyaya örnek olmuştur vatan millet,23
2,2 kadar beli ağrıya ağrıya yaşlı amcam getirse onu verse suç mu bu onu yapıyor ya sen parayı yatır ben erzakını,20
2,kandırılan kelimesini şiddetle reddettiğine ölüye karşı yapılan haksızlık ve hukuksuzluğun suç olduğuna samsun bafra cezaevinde yaşanılan hadisenin takipçisi olacağına 8 nisan,20
2,ki sivil vatandaşlarımızı kendine hedef seçmiş bunun daha katmerli bir suç olduğunu düşünüyorum tamamen savunmasız sivil insanları patlayıcıyla patlatmak yani bu,20
2,ki böyle olmadan da farklı çözümler bulunabileceğine inanıyorum o zaman suç grupları daha titiz seçilmeliydi ve devlet kişilerin kişilere karşı değil,14
2,diye bir ifade söz konusu oldu siyasiler diye tanımlanan bir suç şekli yok ceza kanunu muzda bunlar terörle mücadele kanunu kapsamında,18
2,haksızlıktır bu arada cumhurbaşkanına hakaret suçu tck 299 da belirlenen suç bu kanun kapsamına dâhildir yani hem infaz indiriminden hem de,20
2,indiriminden hem de denetimli serbestliğin artırılması süresinden yararlanmaktadırlar 299 kapsamında suç işleyenler cumhurbaşkanına hakaret suçunu işleyenler bu da bir istismar meselesiydi,17
2,sebep oluyorsunuz dendi açık cezaevinden çıkacaklarla alakalı olarak herhangi bir suç ayrımı yapılmamıştır bunlar iyi hâlleri sebebiyle cezalarının son noktalarına infazlarının,20
2,meral daniş beştaş siirt bu nedenle terör suçu diye bir suç onların ne kadar geniş yorumladıklarına bağlı olarak değişir size 4,22
2,günah değil mi yani bu düzcelilerin kabahati mi oy vermekle suç mu işliyorlar o zaman mademki düzceliler bu oyu veriyor düzcelilere,18
2,hâlde sorumluluklarını yerine getirmeyen öğrencilerin hayatını tehlikeye sokan sorumlular hakkında suç duyurusunda bulunacağımızı buradan belirtmek istiyorum başkan sayın önal,20
2,2017 yılında 31 müzekkerenin tamamına yakını kayyum atanan belediyelere ilişkin suç duyurularıdır tekrar kayyum atanan belediyelerimizde yine aynı icraatların gerçekleşeceği açıktır,20
2,böyle ama meclisimiz günü bitirirken sessiz bitirmemeli i şkencenin bir suç olduğunu ve bu çocukların işkence gördüğünü kabullenerek bunun üzerine gidileceği,14
2,olmaz engi n altay i stanbul efendim olur ya başka suç olur ya suçlu vardır yani suçun kurumları direkt bağlamaması lazım,20
2,tarihli özel ağaçlandırma yönetmeliği yle yandaşa peşkeş çekiyor ve anayasal suç işliyor tüm dünya devletleri salgınla uğraşırken iki buçuk ay içerisinde,24
2,dönümünde bir el bu devleti tüm kurullarıyla tüm kuvvetleriyle bir suç örgütünü yönetir ve yönlendirir gibi yönlendirmektedir mafya örgütlerinin benimsediği gibi,18
2,bunun bir hınç alma meselesi ve daha ileriye giderek bir suç örgütü gibi yargının nitelendirilmesini reddediyoruz o zaman bugün konuştuğunuz hiçbir,18
2,kapatıldı başkan tamamlayın sayın beştaş meral daniş beştaş siirt gazetecilik suç değildir gazetecilerin tutuklanması yargılanması aslında asla hukuk çerçevesinde olmuyor i,21
2,nda açık bir şekilde düzenlemeler söz konusudur kişilerin gazeteci olması suç işlemesine cevaz vermez hiçbir meslek grubu mevzuatın üstünde değildir chp,17
2,bu gazeteciler haber yaptıkları için tutuklandılar haber yapmak haberin kendisine suç diye bakıyor bu iktidar böyle bir durumdayız varsayalım ki bunlar,14
2,bakıyor bu iktidar böyle bir durumdayız varsayalım ki bunlar bir suç işlediler efendim delilleri ortadan kaldırma imkânı var mı yok niye,14
2,diğer arkadaşlarımızla birlikte türkiye nin kamuoyunun gündemine taşımaya çalıştık hatta suç duyurularında bulunduk fakat sonuç alamadık çünkü komisyonda kalkan eller o,23
2,yıl olan zaman aşımı sürelerinden meclis kendi görevini yapmadığı için suç işleyenler kurtulamayacaklar aynı kamu denetçiliği yani ombudsman raporunu 2013 2014,17
2,eksiklikleri gündeme getirmek varsa açıklanamayan meselelerin üstüne gitmek ve gerekli suç duyurularında bulunarak yolsuzluklardan bu millet adına hesap sormak da bu,20
2,teşekkür ediyorum sayın başkanım savcılık soruşturması devam ediyor doğrudur bu suç duyurusunu da zaten belediye başkanı yapmıştır bu da doğrudur ben,20
2,için denetim için bakanlık neden müfettiş göndermemiştir çünkü yalova belediyesinde suç duyurusunda bulunulmasının akşamına tabii orada belediye başkanı da müfettiş talep,20
2,düğmeye basılıyor engi n altay i stanbul amerika ya gitmek suç mu mehmet muş i stanbul amerika ya gitmek suç değil,8
2,gitmek suç mu mehmet muş i stanbul amerika ya gitmek suç değil tabii ki sayın altay tabii ki gidebilirsiniz yine gidebilirsiniz,8
2,onlar da aynı hukuka tabi oldu geçiyorum cari hesap verilmiş suç işlenmiş 150 liralık koli aslında 90 liraymış tarzı farklı konular,20
2,bulmaktadır yine aynı rapora göre çocukların kaybolmalarını engellemek insan kaçakçılarının suç örgütlerinin fuhuş çetelerinin eline düşmelerinin önüne geçebilmek için çocuğun üstün,20
2,hemşehrim ayşe tuba arslan 2 çocuk annesiydi hakkında 23 kez suç duyurusunda bulunduğu eski eşi tarafından sokak ortasında saldırıya uğradı cebinde,3
2,pakize ana cumhurbaşkanına hakaret ettiği için hâkim karşısına çıktı ve suç unsuru oluşmadığı için ilk duruşmada beraat etti cumhurbaşkanlığı avukatı sehven,20
2,af beklentisi bir toplumsal mutabakattır suçtan zarar görenin de düşünülmesi suç işleyenlerin şu anda içeride olanların ve kader kurbanlarının ailelerinin de,24
2,burada konuşuldu yani bu belge ve bilgiler açıklandı alenileşti bu suç teşkil etmez bu aslında barış terkoğlu ve hülya kılınç şahsında,18
2,cevap verme ihtiyacı duyuyorum şimdi parlamenterler birliğinin yaptığı toplantıdan bir suç gizli örgüt toplantısı gibi bahsetmeye gerek yok bunun gündemi bellidir,18
2,örgütünün yaptığına bakmayız terör örgütü hangisi olursa olsun üzerine gideriz suç işlemeye başladığı andan itibaren fetö terör örgütüyle en çetin mücadeleyi,23
2,izahat yapıyor bu detaylı izahatıyla birlikte ve anlattığına göre bunlar suç teşkil ediyor ve burada kamu zararı ortaya çıkıyorsa kendisinden istirhamımız,20
2,da buna dayanak göstermek suretiyle cumhuriyet savcılığına ilgili kurumlarla alakalı suç duyurusunda bulunmasıdır ki oradaki savcılık da bunun gereğini yapsın bununla,20
2,şurada hepinizin altına imza atabileceği bir bildiri e bunu da suç saydınız ben size yazdım o dönemde cevap vermediniz mahkemeye gidemiyoruz,22
2,anlatayım rahmetli psikiyatri hocasına demişler hocam size deli diyorlar delilik suç değil elbette ama sormuşlar demiş ki birinin bana deli demesi,22
2,dişli yi suçlamanın diğer khk yle atılanlara da atılı bir suç olacağını düşünüyorum teşekkür ederim 240 tbmm b 34 15 12,20
2,oldu aradım iddianameyi falan istedim geldi gözlerimle gördüm sayın başkan suç şu sayın serdar aksoy ilçe kongresinde konuşma yapıyor diyor ki,20
2,daniş beştaş siirt sayın başkan sayın turan iyi bilir meslektaşız suç duyurusu için söylemek yeterlidir ihbardır şu anda biz olayın hemen,18
2,edebilirim çünkü yüzleri açıktı bir süre sonra gözlerimi bağladılar bu suç duyurusunu bir de buradan ben yapmış olayım ix kanun tekli,20
2,kişinin kendisine yapılan eleştirilerin efendim bana hakaret ettiler bunun karşılığında suç duyurusunda bulunayım ceza davası açayım tazminat davası açayım parasını alayım,20
2,davası açıp servete servet katma ve üstüne ceza davası için suç duyurusunda bulunma başka bir şeydir şerdir mikrofon otomatik cihaz tarafından,20
2,merkeze büyük rezaletler rüşvet yolsuzluk usulsüz harcama hırsızlık her türlü suç işleyerek görevden alınmıştı şimdi mardin derik kaymakamı görevden alındı mardin,24
2,listesi de var elimizde özellikle kürt çocuklarına yönelik çok fazla suç işleniyor ve bunlar hep cezasızlıkla mikrofon otomatik cihaz tarafından kapatıldı,17
2,edeceğiz sayın muş kayyumlar meselesini ama mardin bu konudaki bir suç odağı olduğu çok açık mehmet muş i stanbul cezasını veririz,20
2,kabul etmeyiz bakın az önce diyorsunuz ki mardin de şöyle suç var biz bunları raporlardan okuyoruz kim o raporları düzenliyor düzenleyen,23
2,raporları düzenliyor düzenleyen kim o raporları birisi hazırlıyor raporları bir suç varsa gereği yapılır bir suç varsa üzerine gidilir şimdi biri,18
2,raporları birisi hazırlıyor raporları bir suç varsa gereği yapılır bir suç varsa üzerine gidilir şimdi biri rapor düzenliyor raporu siz hazırlamıyorsunuz,18
2,söylediklerinize alıntı yaparak söylüyorum varsa bir şey bunun üzerine gidilir suç işlenmişse bunun üzerine gidilir şimdi bakın şu şey meselesini bak,17
2,bunun orada valilik bir açıklama yapmış orada bir uzman çavuş suç işlemiş biz bunu görmeyeceğiz görmezden geleceğiz neden niçin ne yapmışsa,17
2,kamu görevlisi resen soruşturulması gereken bir suçu tespit edip bildirmiyorsa suç işliyor demektir evet bunu bugün örtbas etmeye çalışanlar suç işliyorlar,20
2,bildirmiyorsa suç işliyor demektir evet bunu bugün örtbas etmeye çalışanlar suç işliyorlar değerli arkadaşlarım buna meclisin izin vermemesi gerekiyor değerli arkadaşlarım,18
2,bizim il başkanımız 12 mayıs 2020 de serik cumhuriyet başsavcılığına suç duyurusunda bulundu bugüne kadar hiçbir işlem yapılmadı öyle anlaşılıyor ki,23
2,başkanı evraklar açık her şey ortada alın bunları götürün savcılığa suç duyurusunda bulunun şimdi bir fiyat rakam veriliyor sıcak asfalt 25,20
2,maliyetleri de aslında hesaplarsınız ha burada bir ihmal varsa götürürsünüz suç duyurusunda bulunursunuz ama ben size bir şey söyleyeyim buşon ücreti,22
2,zaman da tabii söyleyecek gerçeklik söz hepsi birbirine karışıyor ayrıca suç duyurusu mikrofon otomatik cihaz tarafından kapatıldı başkan lütfen sözlerinizi tamamlayın,20
2,kürsüden konuşuyorsa aynı şekilde daha önceki milletvekilleri de konuştuğunda dediniz suç duyurusunda bulunsunlar resen savcılar dikkate alabilirler savcıya evrak götürmeniz gerekmez,20
2,her şeyin takipsizlikle sonuçlandığını bize karşı olan her şeyin de suç ve ceza olduğunu gayet iyi biliyorsunuz o yüzden demin hüseyin,18
2,yaşlara öz kızlarını satan ırk lafı ayrımcılıktır ırkçılıktır ve suçtur suç duyurusunda bulunuyorum mehmet muş i stanbul sayın başkanım başkan sayın,20
2,yapmadıkları için yargılanıyorlar biz bir kez daha söyleyelim gazetecilik yapmak suç değildir iktidarı eleştirmek suç değildir iktidarın yaptığı yanlışları açıkça kamuoyuyla,21
2,bir kez daha söyleyelim gazetecilik yapmak suç değildir iktidarı eleştirmek suç değildir iktidarın yaptığı yanlışları açıkça kamuoyuyla paylaşmak haber ve iletişim,21
2,açıkça kamuoyuyla paylaşmak haber ve iletişim özgürlüğünü ve hakkını kullanmak suç değildir gazetecilerin yargılanmasını kınıyoruz protesto ediyoruz bir an evvel gazetecilerin,21
2,geliyor arkadaşlar tütün üreticisine değil o makaronu imal etmek de suç değil boş makaronu alabilirsin kendi ihtiyacın için doldurup içebilirsin ama,24
